id,source,type_of_material,web_url,snippet,headline,created_time,news_desk
106,The New York Times,News,https://www.nytimes.com/2022/01/04/world/americas/suspect-detained-haiti-assassination.html,"A former Colombian commando is the first to face U.S. prosecution in the killing of Jovenel Moïse, after agents flew him to Miami from Panama.",U.S. Charges a Suspect in Assassination of Haiti’s President,1/4/2022 17:18,Financial 
107,The New York Times,News,https://www.nytimes.com/2022/01/04/climate/biden-climate-change.html,"Mounting challenges will make the coming months critical for the president’s environmental agenda, analysts say.","Biden ‘Over-Promised and Under-Delivered’ on Climate. Now, Trouble Looms in 2022.",1/4/2022 18:30,Financial 
108,The New York Times,News,https://www.nytimes.com/2022/01/04/business/new-york-economy.html,The city is not expected to rebuild its labor force to prepandemic levels until late 2025 as the recovery is hampered by a slow rebound in the leisure and hospitality sector.,New York’s battered economy could struggle for years to come.,1/4/2022 19:01,Financial 
109,The New York Times,News,https://www.nytimes.com/2022/01/04/business/new-york-economy.html,The city is not expected to rebuild its labor force to prepandemic levels until late 2025 as the recovery is hampered by a slow rebound in the leisure and hospitality sector.,New York’s battered economy could struggle for years to come.,1/4/2022 19:01,Business
110,The New York Times,News,https://www.nytimes.com/2022/01/04/world/europe/britain-omicron-boris-johnson.html,"“We can find a way to live with this virus,” the prime minister said.","Britain can ‘ride out’ the Omicron wave without a strict lockdown, Boris Johnson says.",1/4/2022 19:10,Business
111,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/theranos-verdict.html,What the Theranos trial says about the blurred lines between visionaries and frauds.,A Very American Question About Elizabeth Holmes and the Price of Success,1/4/2022 20:00,Financial 
112,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/theranos-verdict.html,What the Theranos trial says about the blurred lines between visionaries and frauds.,A Very American Question About Elizabeth Holmes and the Price of Success,1/4/2022 20:00,Business
113,The New York Times,News,https://www.nytimes.com/2022/01/04/style/tiny-modern-love-stories-i-chased-her-shamelessly.html,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",Tiny Love Stories: ‘I Chased Her Shamelessly’,1/4/2022 20:00,Financial 
114,The New York Times,briefing,https://www.nytimes.com/2022/01/04/briefing/olympics-china-philippines-covid-lockdown.html,Activists call for an inquiry into Beijing 2022 merchandise.,Your Wednesday Briefing: Olympics officials are tight-lipped on China’s abuses,1/4/2022 21:40,Financial 
115,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/marjorie-taylor-greene-twitter.html,"Rule breakers just claim censorship, censorship, censorship.",Nobody Is Stepping Up at Twitter,1/4/2022 21:43,Business
116,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/new-years-resolutions.html,"Contrary to conventional wisdom, resolutions can work when done right. But  it seems many more Americans than usual plan to sit this year out.",Should You Even Bother With Resolutions This Year?,1/4/2022 23:00,Financial 
117,The New York Times,News,https://www.nytimes.com/article/olympics-beijing-faq.html,How will the Olympics deal with the coronavirus? What happens if athletes protest China? Will there be boycotts? Here’s what we know.,2022 Beijing Winter Olympics: Answers to Some Big Questions,1/4/2022 23:13,Financial 
118,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/inflation-federal-reserve.html,Inflation unchecked can become a father to extremism.,Will We Go From Pandemic to Recession?,1/5/2022 0:00,Financial 
119,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/trump-jan-6-democracy.html,Drop talk of dismantling the police and taking steps to dismantle the Constitution.,How to Stop Trump and Prevent Another Jan. 6,1/5/2022 0:00,Business
120,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/04/opinion/inflation-federal-reserve.html,Inflation unchecked can become a father to extremism.,Will We Go From Pandemic to Recession?,1/5/2022 0:00,Business
121,The New York Times,News,https://www.nytimes.com/2022/01/04/learning/lesson-plans/photographing-interesting-people-in-your-community-a-guide-to-taking-portraits.html,Follow these five steps to learn how to take photos that capture your subject’s background and personality.,Photographing Interesting People in Your Community: A Guide to Taking Portraits,1/5/2022 0:55,Business
122,The New York Times,News,https://www.nytimes.com/2022/01/04/business/opensea-13-billion-valuation-venture-funding.html,"The blockchain start-up, one of the most talked about in Silicon Valley, said on Tuesday that had it raised $300 million in new venture capital.",OpenSea valued at $13.3 billion in new round of venture funding.,1/5/2022 1:09,Financial 
123,The New York Times,briefing,https://www.nytimes.com/2022/01/05/briefing/britain-china-ioc-north-korea.html,"Britain can “ride out” the Covid wave, Boris Johnson says.",Your Wednesday Briefing,1/5/2022 4:29,Business
124,The New York Times,News,https://www.nytimes.com/2022/01/05/us/politics/jan-6-capitol-riot-investigation.html,"In the year since the assault on the Capitol by a pro-Trump mob, more than 700 people have been arrested, with little public indication from the Justice Department of how high the investigation might reach.","Prosecutors Move Quickly on Jan. 6 Cases, but One Big Question Remains",1/5/2022 8:00,Financial 
125,The New York Times,News,https://www.nytimes.com/2022/01/05/nyregion/dick-zigun-coney-island-boardwalk.html,"Dick Zigun, who spent decades restoring the Brooklyn enclave to its carnivalesque glory, is forced out of the organization he helped create.",Reign of Coney Island’s ‘Mayor’ Ends in a Sideshow by the Sea,1/5/2022 8:00,Business
126,The New York Times,Review,https://www.nytimes.com/2022/01/05/books/review-chasing-history-carl-bernstein-memoir.html,"“Chasing History” tells the story of his journalistic apprenticeship at The Evening Star in Washington, D.C., when he was in his teens and early 20s.","Carl Bernstein, Looking Back at His Start, Conjures the Newsrooms of the Early 1960s",1/5/2022 10:00,Business
127,The New York Times,News,https://www.nytimes.com/2022/01/05/magazine/daily-routine-video-tiktok.html,A look into the anxious aspirations of young people.,What Daily Routine Videos Actually Show Us,1/5/2022 10:00,Business
128,The New York Times,News,https://www.nytimes.com/2022/01/05/well/psychedelic-drugs-mental-health-therapy.html,"Many recreational drugs known for mind-altering trips are being studied to treat depression, substance use and other disorders. Here’s what you need to know.",The Promises and Perils of Psychedelic Health Care,1/5/2022 10:00,Business
129,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/05/opinion/jan-6-global-democracy.html,The Jan. 6 attack on Congress marked a significant decline in American global power and influence.,One Single Day. That’s All It Took for the World to Look Away From Us.,1/5/2022 10:00,Financial 
130,The New York Times,News,https://www.nytimes.com/2022/01/05/technology/personaltech/tech-2022-vr-metaverse.html,"Here we go again: Virtual reality, now called “the metaverse,” will be a thing. So will the smart home.",The Tech That Will Invade Our Lives in 2022,1/5/2022 10:00,Business
131,The New York Times,News,https://www.nytimes.com/2022/01/05/business/economy/supply-chain-reshoring-us-manufacturing.html,Companies are testing whether the United States can regain some of the manufacturing output it ceded in recent decades to China and other countries.,Supply Chain Woes Prompt a New Push to Revive U.S. Factories,1/5/2022 10:00,Financial 
132,The New York Times,News,https://www.nytimes.com/2022/01/05/business/economy/supply-chain-reshoring-us-manufacturing.html,Companies are testing whether the United States can regain some of the manufacturing output it ceded in recent decades to China and other countries.,Supply Chain Woes Prompt a New Push to Revive U.S. Factories,1/5/2022 10:00,Business
133,The New York Times,News,https://www.nytimes.com/2022/01/05/magazine/ryan-kaji-youtube.html,Ten-year-old Ryan Kaji and his family have turned videos of him playing with toys into a multimillion-dollar empire. Why do so many other kids want to watch?,The Boy King of YouTube,1/5/2022 10:00,Business
134,The New York Times,News,https://www.nytimes.com/2022/01/05/business/organic-dairy-farms-new-england.html,Organic milk has been a lifeline for small farms in Maine and other New England states. Now those farms are facing trouble as milk processors look to huge dairies in Western states.,"Milk Companies Look West, Pressuring Northeast Dairy Farmers",1/5/2022 10:00,Business
135,The New York Times,News,https://www.nytimes.com/2022/01/05/technology/china-tech-internet-crackdown-layoffs.html,The crackdown is killing the entrepreneurial drive that made China a tech power and destroying jobs that used to attract the country’s brightest.,"As Beijing Takes Control, Chinese Tech Companies Lose Jobs and Hope",1/5/2022 10:00,Business
136,The New York Times,News,https://www.nytimes.com/2022/01/05/podcasts/the-daily/january-6-capitol-riots-anniversary.html,Inside an F.B.I. interview with one of the Capitol rioters.,"Jan. 6, Part 1: ‘The Herd Mentality’",1/5/2022 11:00,Business
137,The New York Times,News,https://www.nytimes.com/2022/01/05/us/georgia-woman-covid-fraud-scheme.html,"The woman, who fraudulently obtained more than $6 million in Covid relief money, is the latest example of Americans misusing the Paycheck Protection Program.",A Georgia woman is sentenced to 3 years over a Covid fraud scheme.,1/5/2022 11:02,Business
138,The New York Times,briefing,https://www.nytimes.com/2022/01/05/briefing/omicron-risk-milder-pandemic.html,How should that affect your behavior?,Omicron Is Milder,1/5/2022 11:37,Financial 
139,The New York Times,briefing,https://www.nytimes.com/2022/01/05/briefing/omicron-risk-milder-pandemic.html,How should that affect your behavior?,Omicron Is Milder,1/5/2022 11:37,Business
140,The New York Times,News,https://www.nytimes.com/2022/01/05/world/europe/kazakhstan-protests-gas-prices.html,"The Kazakh president requested the peacekeeping troops as an uprising, sparked by a gas price increase in the resource-rich Central Asian nation, headed toward a fifth day.",Russia-Allied Forces to Intervene as Unrest Sweeps Kazakhstan,1/5/2022 11:49,Business
141,The New York Times,News,https://www.nytimes.com/2022/01/05/business/dealbook/ces-live-events-pandemic.html,"Organizers insist that the conference, which formally kicks off today, had to return in-person.",CES Tests an Appetite for Live Events,1/5/2022 12:48,Financial 
142,The New York Times,News,https://www.nytimes.com/2022/01/05/business/dealbook/ces-live-events-pandemic.html,"Organizers insist that the conference, which formally kicks off today, had to return in-person.",CES Tests an Appetite for Live Events,1/5/2022 12:48,Business
143,NA,NA,https://www.nytimes.com/paidpost/verizon/watch-the-verizon-5g-ultra-show.html,"Elizabeth Banks joins Verizon CEO Hans Vestberg, Niantic Labs, Terry Crews, Hannah Storm and more, to show what 5G Ultra Wideband can do in more and more places.","Watch the Verizon 5G Ultra Show and see where sports, internet and business are going!",1/5/2022 14:11,Business
